"Subject","Block","Trial","Session","Syll","Cond_Order","Word","Position","Dial","Prev_ISI","Prev_Pos","Curr_ISI","Curr_Pos","ISI_Diff","Pos_Diff","X","Point"
"s0310",2,5,"struct","tu","struct-rand","4","3","3",20,60,20,60,0,0,52,"end"
"s0310",2,5,"struct","nu","struct-rand","1","1","1",0,0,0,0,0,0,52,"end"
"s0310",2,6,"struct","la","struct-rand","3","3","1",12,38,12,38,0,0,29,"end"
"s0310",2,6,"struct","nu","struct-rand","1","1","3",0,0,0,0,0,0,29,"end"
"s0310",2,6,"struct","ga","struct-rand","1","2","2",0,0,0,0,0,0,29,"end"
"s0310",2,7,"struct","ga","struct-rand","1","2","1",0,0,0,0,0,0,125,"end"
"s0310",2,7,"struct","di","struct-rand","1","3","3",223,670,223,670,0,0,126,"end"
"s0310",2,7,"struct","za","struct-rand","4","1","2",0,0,0,0,0,0,126,"end"
"s0310",2,8,"struct","za","struct-rand","4","1","2",116,350,116,350,0,0,85,"end"
"s0310",2,8,"struct","be","struct-rand","4","2","3",513,1540,513,1540,0,0,86,"end"
"s0310",2,8,"struct","tu","struct-rand","4","3","1",183,550,183,550,0,0,86,"end"
"s0310",2,9,"struct","se","struct-rand","2","3","2",3,10,3,10,0,0,26,"end"
"s0310",2,9,"struct","nu","struct-rand","1","1","3",115,345,115,345,0,0,26,"end"
"s0310",2,9,"struct","ga","struct-rand","1","2","1",30,90,30,90,0,0,26,"end"
"s0310",2,10,"struct","ro","struct-rand","2","1","2",600,1800,600,1800,0,0,61,"end"
"s0310",2,10,"struct","ki","struct-rand","2","2","3",0,0,0,0,0,0,61,"end"
"s0310",2,10,"struct","se","struct-rand","2","3","1",600,1800,600,1800,0,0,61,"end"
"s0310",3,1,"struct","ki","struct-rand","2","2","3",103,310,103,310,0,0,83,"end"
"s0310",3,1,"struct","se","struct-rand","2","3","2",113,340,113,340,0,0,83,"end"
"s0310",3,1,"struct","za","struct-rand","4","1","1",0,0,0,0,0,0,84,"end"
"s0310",3,2,"struct","ki","struct-rand","2","2","2",0,0,0,0,0,0,10,"end"
"s0310",3,2,"struct","se","struct-rand","2","3","1",122,366,122,366,0,0,11,"end"
"s0310",3,2,"struct","za","struct-rand","4","1","3",60,180,60,180,0,0,11,"end"
"s0310",3,3,"struct","tu","struct-rand","4","3","3",81,243,81,243,0,0,14,"end"
"s0310",3,3,"struct","nu","struct-rand","1","1","2",65,196,65,196,0,0,15,"end"
"s0310",3,3,"struct","ga","struct-rand","1","2","1",0,0,0,0,0,0,15,"end"
"s0310",3,4,"struct","nu","struct-rand","1","1","2",0,0,0,0,0,0,39,"end"
"s0310",3,4,"struct","ga","struct-rand","1","2","3",16,50,16,50,0,0,39,"end"
"s0310",3,4,"struct","di","struct-rand","1","3","1",0,0,0,0,0,0,39,"end"
"s0310",3,5,"struct","la","struct-rand","3","3","1",20,60,20,60,0,0,26,"end"
"s0310",3,5,"struct","za","struct-rand","4","1","3",0,0,0,0,0,0,26,"end"
"s0310",3,5,"struct","be","struct-rand","4","2","2",72,218,72,218,0,0,26,"end"
"s0310",3,6,"struct","ro","struct-rand","2","1","1",0,0,0,0,0,0,85,"end"
"s0310",3,6,"struct","ki","struct-rand","2","2","3",43,130,43,130,0,0,86,"end"
"s0310",3,6,"struct","se","struct-rand","2","3","2",0,0,0,0,0,0,86,"end"
"s0310",3,7,"struct","se","struct-rand","2","3","2",0,0,0,0,0,0,99,"end"
"s0310",3,7,"struct","nu","struct-rand","1","1","1",0,0,0,0,0,0,99,"end"
"s0310",3,7,"struct","ga","struct-rand","1","2","3",0,0,0,0,0,0,100,"end"
"s0310",3,8,"struct","tu","struct-rand","4","3","3",0,0,0,0,0,0,29,"end"
"s0310",3,8,"struct","nu","struct-rand","1","1","1",30,90,30,90,0,0,30,"end"
"s0310",3,8,"struct","ga","struct-rand","1","2","2",0,0,0,0,0,0,30,"end"
"s0310",3,9,"struct","ro","struct-rand","2","1","1",0,0,0,0,0,0,66,"end"
"s0310",3,9,"struct","ki","struct-rand","2","2","3",0,0,0,0,0,0,66,"end"
"s0310",3,9,"struct","se","struct-rand","2","3","2",0,0,0,0,0,0,67,"end"
"s0310",3,10,"struct","mi","struct-rand","3","1","3",0,0,0,0,0,0,36,"end"
"s0310",3,10,"struct","po","struct-rand","3","2","2",0,0,0,0,0,0,37,"end"
"s0310",3,10,"struct","la","struct-rand","3","3","1",0,0,0,0,0,0,37,"end"
"s1302",1,1,"struct","tu","struct-rand","4","3","3",13,40,13,40,0,0,145,"end"
"s1302",1,1,"struct","ro","struct-rand","2","1","2",349,1049,349,1049,0,0,146,"end"
"s1302",1,1,"struct","ki","struct-rand","2","2","1",222,668,222,668,0,0,146,"end"
"s1302",1,1,"rand","se","struct-rand",NA,"3","3",22,67,22,67,0,0,19,"end"
"s1302",1,1,"rand","di","struct-rand",NA,"1","2",465,1397,465,1397,0,0,19,"end"
"s1302",1,1,"rand","mi","struct-rand",NA,"2","1",117,353,117,353,0,0,20,"end"
"s1302",1,2,"struct","be","struct-rand","4","2","1",599,1797,599,1797,0,0,39,"end"
"s1302",1,2,"struct","tu","struct-rand","4","3","3",550,1650,550,1650,0,0,39,"end"
"s1302",1,2,"struct","ro","struct-rand","2","1","2",572,1717,572,1717,0,0,40,"end"
"s1302",1,2,"rand","be","struct-rand",NA,"2","2",396,1190,396,1190,0,0,10,"end"
"s1302",1,2,"rand","nu","struct-rand",NA,"3","3",600,1800,600,1800,0,0,11,"end"
"s1302",1,2,"rand","ga","struct-rand",NA,"1","1",600,1800,600,1800,0,0,11,"end"
"s1302",1,3,"struct","nu","struct-rand","1","1","2",426,1278,426,1278,0,0,63,"end"
"s1302",1,3,"struct","ga","struct-rand","1","2","1",109,328,109,328,0,0,63,"end"
"s1302",1,3,"struct","di","struct-rand","1","3","3",136,410,136,410,0,0,64,"end"
"s1302",1,3,"rand","po","struct-rand",NA,"3","2",600,1800,600,1800,0,0,8,"end"
"s1302",1,3,"rand","ga","struct-rand",NA,"1","3",600,1800,600,1800,0,0,8,"end"
"s1302",1,3,"rand","tu","struct-rand",NA,"2","1",600,1800,600,1800,0,0,8,"end"
"s1302",1,4,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,36,"end"
"s1302",1,4,"struct","ki","struct-rand","2","2","2",456,1370,456,1370,0,0,36,"end"
"s1302",1,4,"struct","se","struct-rand","2","3","3",600,1800,600,1800,0,0,36,"end"
"s1302",1,4,"rand","ro","struct-rand",NA,"3","2",330,990,330,990,0,0,13,"end"
"s1302",1,4,"rand","ki","struct-rand",NA,"1","3",600,1800,600,1800,0,0,13,"end"
"s1302",1,4,"rand","be","struct-rand",NA,"2","1",265,796,265,796,0,0,14,"end"
"s1302",1,5,"struct","tu","struct-rand","4","3","3",493,1481,493,1481,0,0,24,"end"
"s1302",1,5,"struct","nu","struct-rand","1","1","2",534,1603,534,1603,0,0,24,"end"
"s1302",1,5,"struct","ga","struct-rand","1","2","1",356,1068,356,1068,0,0,25,"end"
"s1302",1,5,"rand","se","struct-rand",NA,"3","3",600,1800,600,1800,0,0,9,"end"
"s1302",1,5,"rand","ki","struct-rand",NA,"1","2",560,1680,560,1680,0,0,10,"end"
"s1302",1,5,"rand","di","struct-rand",NA,"2","1",356,1070,356,1070,0,0,10,"end"
"s1302",1,6,"struct","tu","struct-rand","4","3","1",464,1394,464,1394,0,0,31,"end"
"s1302",1,6,"struct","nu","struct-rand","1","1","2",600,1800,600,1800,0,0,32,"end"
"s1302",1,6,"struct","ga","struct-rand","1","2","3",409,1228,409,1228,0,0,32,"end"
"s1302",1,6,"rand","se","struct-rand",NA,"1","3",511,1534,511,1534,0,0,12,"end"
"s1302",1,6,"rand","po","struct-rand",NA,"2","1",550,1650,550,1650,0,0,12,"end"
"s1302",1,6,"rand","la","struct-rand",NA,"3","2",600,1800,600,1800,0,0,12,"end"
"s1302",1,7,"struct","za","struct-rand","4","1","1",600,1800,600,1800,0,0,33,"end"
"s1302",1,7,"struct","be","struct-rand","4","2","2",600,1800,600,1800,0,0,33,"end"
"s1302",1,7,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,34,"end"
"s1302",1,7,"rand","za","struct-rand",NA,"2","1",600,1800,600,1800,0,0,8,"end"
"s1302",1,7,"rand","tu","struct-rand",NA,"3","2",600,1800,600,1800,0,0,8,"end"
"s1302",1,7,"rand","ro","struct-rand",NA,"1","3",600,1800,600,1800,0,0,9,"end"
"s1302",1,8,"struct","za","struct-rand","4","1","2",333,1001,333,1001,0,0,65,"end"
"s1302",1,8,"struct","be","struct-rand","4","2","1",0,0,0,0,0,0,65,"end"
"s1302",1,8,"struct","tu","struct-rand","4","3","3",56,168,56,168,0,0,66,"end"
"s1302",1,8,"rand","di","struct-rand",NA,"3","2",450,1350,450,1350,0,0,10,"end"
"s1302",1,8,"rand","la","struct-rand",NA,"1","3",266,800,266,800,0,0,10,"end"
"s1302",1,8,"rand","be","struct-rand",NA,"2","1",410,1230,410,1230,0,0,10,"end"
"s1302",1,9,"struct","za","struct-rand","4","1","3",283,850,283,850,0,0,90,"end"
"s1302",1,9,"struct","be","struct-rand","4","2","1",373,1120,373,1120,0,0,90,"end"
"s1302",1,9,"struct","tu","struct-rand","4","3","2",145,435,145,435,0,0,90,"end"
"s1302",1,9,"rand","tu","struct-rand",NA,"1","3",0,0,0,0,0,0,34,"end"
"s1302",1,9,"rand","po","struct-rand",NA,"2","2",278,835,278,835,0,0,34,"end"
"s1302",1,9,"rand","la","struct-rand",NA,"3","1",0,0,0,0,0,0,34,"end"
"s1302",1,10,"struct","mi","struct-rand","3","1","3",360,1080,356,1070,-4,-10,58,"end"
"s1302",1,10,"struct","po","struct-rand","3","2","1",599,1799,599,1799,0,0,59,"end"
"s1302",1,10,"struct","la","struct-rand","3","3","2",599,1799,599,1799,0,0,59,"end"
"s1302",1,10,"rand","po","struct-rand",NA,"1","1",0,0,0,0,0,0,14,"end"
"s1302",1,10,"rand","se","struct-rand",NA,"2","2",0,0,0,0,0,0,14,"end"
"s1302",1,10,"rand","di","struct-rand",NA,"3","3",350,1050,350,1050,0,0,15,"end"
"s1302",2,1,"struct","za","struct-rand","4","1","3",600,1800,600,1800,0,0,19,"end"
"s1302",2,1,"struct","be","struct-rand","4","2","2",436,1308,436,1308,0,0,19,"end"
"s1302",2,1,"struct","tu","struct-rand","4","3","1",103,309,103,309,0,0,19,"end"
"s1302",2,1,"rand","mi","struct-rand",NA,"1","1",214,644,214,644,0,0,8,"end"
"s1302",2,1,"rand","tu","struct-rand",NA,"2","3",130,392,130,392,0,0,8,"end"
"s1302",2,1,"rand","di","struct-rand",NA,"3","2",600,1800,600,1800,0,0,8,"end"
"s1302",2,2,"struct","be","struct-rand","4","2","2",230,692,230,692,0,0,14,"end"
"s1302",2,2,"struct","tu","struct-rand","4","3","1",446,1340,446,1340,0,0,14,"end"
"s1302",2,2,"struct","ro","struct-rand","2","1","3",244,732,244,732,0,0,14,"end"
"s1302",2,2,"rand","be","struct-rand",NA,"2","2",423,1270,423,1270,0,0,6,"end"
"s1302",2,2,"rand","di","struct-rand",NA,"3","3",600,1800,600,1800,0,0,6,"end"
"s1302",2,2,"rand","la","struct-rand",NA,"1","1",600,1800,600,1800,0,0,6,"end"
"s1302",2,3,"struct","be","struct-rand","4","2","3",253,760,253,760,0,0,28,"end"
"s1302",2,3,"struct","tu","struct-rand","4","3","1",250,750,250,750,0,0,28,"end"
"s1302",2,3,"struct","mi","struct-rand","3","1","2",126,380,126,380,0,0,29,"end"
"s1302",2,3,"rand","ga","struct-rand",NA,"1","1",600,1800,600,1800,0,0,11,"end"
"s1302",2,3,"rand","be","struct-rand",NA,"2","3",362,1087,362,1087,0,0,11,"end"
"s1302",2,3,"rand","tu","struct-rand",NA,"3","2",77,233,77,233,0,0,11,"end"
"s1302",2,4,"struct","mi","struct-rand","3","1","1",333,1000,333,1000,0,0,28,"end"
"s1302",2,4,"struct","po","struct-rand","3","2","2",326,980,326,980,0,0,29,"end"
"s1302",2,4,"struct","la","struct-rand","3","3","3",36,110,36,110,0,0,29,"end"
"s1302",2,4,"rand","ki","struct-rand",NA,"3","2",111,335,111,335,0,0,7,"end"
"s1302",2,4,"rand","la","struct-rand",NA,"1","3",111,334,111,334,0,0,8,"end"
"s1302",2,4,"rand","mi","struct-rand",NA,"2","1",272,818,272,818,0,0,8,"end"
"s1302",2,5,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,34,"end"
"s1302",2,5,"struct","tu","struct-rand","4","3","2",356,1070,356,1070,0,0,34,"end"
"s1302",2,5,"struct","mi","struct-rand","3","1","1",26,80,26,80,0,0,34,"end"
"s1302",2,5,"rand","be","struct-rand",NA,"2","1",410,1230,410,1230,0,0,7,"end"
"s1302",2,5,"rand","la","struct-rand",NA,"3","2",517,1552,517,1552,0,0,7,"end"
"s1302",2,5,"rand","be","struct-rand",NA,"1","3",184,553,184,553,0,0,7,"end"
"s1302",2,6,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,18,"end"
"s1302",2,6,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,18,"end"
"s1302",2,6,"struct","tu","struct-rand","4","3","1",456,1368,456,1368,0,0,18,"end"
"s1302",2,6,"rand","za","struct-rand",NA,"2","1",566,1699,586,1759,20,60,8,"end"
"s1302",2,6,"rand","se","struct-rand",NA,"3","2",600,1800,600,1800,0,0,9,"end"
"s1302",2,6,"rand","nu","struct-rand",NA,"1","3",600,1800,600,1800,0,0,9,"end"
"s1302",2,7,"struct","ro","struct-rand","2","1","1",403,1210,403,1210,0,0,23,"end"
"s1302",2,7,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,23,"end"
"s1302",2,7,"struct","se","struct-rand","2","3","2",426,1280,426,1280,0,0,23,"end"
"s1302",2,7,"rand","be","struct-rand",NA,"2","2",600,1800,600,1800,0,0,8,"end"
"s1302",2,7,"rand","di","struct-rand",NA,"3","1",286,860,286,860,0,0,9,"end"
"s1302",2,7,"rand","nu","struct-rand",NA,"1","3",600,1800,600,1800,0,0,9,"end"
"s1302",2,8,"struct","po","struct-rand","3","2","1",126,380,126,380,0,0,22,"end"
"s1302",2,8,"struct","la","struct-rand","3","3","2",480,1440,480,1440,0,0,22,"end"
"s1302",2,8,"struct","ro","struct-rand","2","1","3",600,1800,600,1800,0,0,23,"end"
"s1302",2,8,"rand","za","struct-rand",NA,"2","2",37,112,37,112,0,0,7,"end"
"s1302",2,8,"rand","be","struct-rand",NA,"3","3",540,1620,540,1620,0,0,8,"end"
"s1302",2,8,"rand","nu","struct-rand",NA,"1","1",367,1101,367,1101,0,0,8,"end"
"s1302",2,9,"struct","ro","struct-rand","2","1","2",470,1410,470,1410,0,0,19,"end"
"s1302",2,9,"struct","ki","struct-rand","2","2","1",600,1800,600,1800,0,0,20,"end"
"s1302",2,9,"struct","se","struct-rand","2","3","3",0,0,0,0,0,0,20,"end"
"s1302",2,9,"rand","ro","struct-rand",NA,"3","3",149,448,149,448,0,0,6,"end"
"s1302",2,9,"rand","mi","struct-rand",NA,"1","2",364,1093,364,1093,0,0,7,"end"
"s1302",2,9,"rand","be","struct-rand",NA,"2","1",362,1086,362,1086,0,0,7,"end"
"s1302",2,10,"struct","za","struct-rand","4","1","2",303,910,303,910,0,0,26,"end"
"s1302",2,10,"struct","be","struct-rand","4","2","1",216,650,216,650,0,0,27,"end"
"s1302",2,10,"struct","tu","struct-rand","4","3","3",0,0,0,0,0,0,27,"end"
"s1302",2,10,"rand","di","struct-rand",NA,"1","2",121,364,121,364,0,0,16,"end"
"s1302",2,10,"rand","la","struct-rand",NA,"2","3",255,765,255,765,0,0,16,"end"
"s1302",2,10,"rand","se","struct-rand",NA,"3","1",0,0,0,0,0,0,17,"end"
"s1302",3,1,"struct","nu","struct-rand","1","1","3",600,1800,600,1800,0,0,14,"end"
"s1302",3,1,"struct","ga","struct-rand","1","2","2",589,1767,589,1767,0,0,15,"end"
"s1302",3,1,"struct","di","struct-rand","1","3","1",600,1800,600,1800,0,0,15,"end"
"s1302",3,1,"rand","za","struct-rand",NA,"1","2",440,1321,440,1321,0,0,5,"end"
"s1302",3,1,"rand","be","struct-rand",NA,"2","3",357,1072,357,1072,0,0,5,"end"
"s1302",3,1,"rand","se","struct-rand",NA,"3","1",600,1800,600,1800,0,0,6,"end"
"s1302",3,2,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,19,"end"
"s1302",3,2,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,20,"end"
"s1302",3,2,"struct","tu","struct-rand","4","3","1",600,1800,600,1800,0,0,20,"end"
"s1302",3,2,"rand","ki","struct-rand",NA,"2","1",265,796,259,778,-6,-18,7,"end"
"s1302",3,2,"rand","ga","struct-rand",NA,"3","2",131,394,131,394,0,0,7,"end"
"s1302",3,2,"rand","mi","struct-rand",NA,"1","3",276,830,276,830,0,0,7,"end"
"s1302",3,3,"struct","ki","struct-rand","2","2","3",333,1000,333,1000,0,0,20,"end"
"s1302",3,3,"struct","se","struct-rand","2","3","2",600,1800,600,1800,0,0,20,"end"
"s1302",3,3,"struct","za","struct-rand","4","1","1",0,0,0,0,0,0,21,"end"
"s1302",3,3,"rand","za","struct-rand",NA,"2","3",600,1800,600,1800,0,0,6,"end"
"s1302",3,3,"rand","ro","struct-rand",NA,"3","1",417,1251,417,1251,0,0,7,"end"
"s1302",3,3,"rand","mi","struct-rand",NA,"1","2",600,1800,600,1800,0,0,7,"end"
"s1302",3,4,"struct","za","struct-rand","4","1","2",390,1170,390,1170,0,0,15,"end"
"s1302",3,4,"struct","be","struct-rand","4","2","1",0,0,0,0,0,0,15,"end"
"s1302",3,4,"struct","tu","struct-rand","4","3","3",400,1200,400,1200,0,0,15,"end"
"s1302",3,4,"rand","be","struct-rand",NA,"1","3",274,823,274,823,0,0,6,"end"
"s1302",3,4,"rand","ki","struct-rand",NA,"2","1",236,710,236,710,0,0,6,"end"
"s1302",3,4,"rand","nu","struct-rand",NA,"3","2",342,1026,342,1026,0,0,6,"end"
"s1302",3,5,"struct","za","struct-rand","4","1","3",600,1800,600,1800,0,0,18,"end"
"s1302",3,5,"struct","be","struct-rand","4","2","2",453,1360,453,1360,0,0,18,"end"
"s1302",3,5,"struct","tu","struct-rand","4","3","1",596,1790,596,1790,0,0,18,"end"
"s1302",3,5,"rand","ro","struct-rand",NA,"2","1",514,1544,514,1544,0,0,7,"end"
"s1302",3,5,"rand","za","struct-rand",NA,"3","2",49,148,49,148,0,0,8,"end"
"s1302",3,5,"rand","mi","struct-rand",NA,"1","3",168,504,168,504,0,0,8,"end"
"s1302",3,6,"struct","nu","struct-rand","1","1","2",172,516,172,516,0,0,19,"end"
"s1302",3,6,"struct","ga","struct-rand","1","2","3",600,1800,600,1800,0,0,19,"end"
"s1302",3,6,"struct","di","struct-rand","1","3","1",161,483,161,483,0,0,19,"end"
"s1302",3,6,"rand","ga","struct-rand",NA,"2","1",139,418,139,418,0,0,6,"end"
"s1302",3,6,"rand","be","struct-rand",NA,"3","2",81,244,81,244,0,0,7,"end"
"s1302",3,6,"rand","mi","struct-rand",NA,"1","3",406,1220,406,1220,0,0,7,"end"
"s1302",3,7,"struct","mi","struct-rand","3","1","2",10,31,10,31,0,0,20,"end"
"s1302",3,7,"struct","po","struct-rand","3","2","3",600,1800,600,1800,0,0,20,"end"
"s1302",3,7,"struct","la","struct-rand","3","3","1",0,0,0,0,0,0,20,"end"
"s1302",3,7,"rand","di","struct-rand",NA,"2","3",330,991,330,991,0,0,8,"end"
"s1302",3,7,"rand","se","struct-rand",NA,"3","1",424,1273,424,1273,0,0,9,"end"
"s1302",3,7,"rand","be","struct-rand",NA,"1","2",335,1007,335,1007,0,0,9,"end"
"s1302",3,8,"struct","za","struct-rand","4","1","1",409,1228,409,1228,0,0,18,"end"
"s1302",3,8,"struct","be","struct-rand","4","2","2",597,1793,597,1793,0,0,18,"end"
"s1302",3,8,"struct","tu","struct-rand","4","3","3",415,1247,415,1247,0,0,18,"end"
"s1302",3,8,"rand","mi","struct-rand",NA,"1","2",600,1800,600,1800,0,0,8,"end"
"s1302",3,8,"rand","ga","struct-rand",NA,"2","3",600,1800,600,1800,0,0,8,"end"
"s1302",3,8,"rand","be","struct-rand",NA,"3","1",32,98,32,98,0,0,8,"end"
"s1302",3,9,"struct","za","struct-rand","4","1","1",600,1800,600,1800,0,0,24,"end"
"s1302",3,9,"struct","be","struct-rand","4","2","2",236,710,236,710,0,0,24,"end"
"s1302",3,9,"struct","tu","struct-rand","4","3","3",0,0,0,0,0,0,24,"end"
"s1302",3,9,"rand","za","struct-rand",NA,"1","3",550,1650,550,1650,0,0,13,"end"
"s1302",3,9,"rand","nu","struct-rand",NA,"2","2",329,988,329,988,0,0,13,"end"
"s1302",3,9,"rand","po","struct-rand",NA,"3","1",273,820,273,820,0,0,13,"end"
"s1302",3,10,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,22,"end"
"s1302",3,10,"struct","tu","struct-rand","4","3","2",600,1800,600,1800,0,0,22,"end"
"s1302",3,10,"struct","ro","struct-rand","2","1","1",593,1780,593,1780,0,0,23,"end"
"s1302",3,10,"rand","la","struct-rand",NA,"3","3",429,1287,379,1137,-50,-150,11,"end"
"s1302",3,10,"rand","ro","struct-rand",NA,"1","1",600,1800,600,1800,0,0,11,"end"
"s1302",3,10,"rand","be","struct-rand",NA,"2","2",600,1800,600,1800,0,0,12,"end"
"s1504",1,1,"struct","be","rand-struct","4","2","2",0,0,0,0,0,0,73,"end"
"s1504",1,1,"struct","tu","rand-struct","4","3","1",482,1446,482,1446,0,0,73,"end"
"s1504",1,1,"struct","ro","rand-struct","2","1","3",163,489,163,489,0,0,74,"end"
"s1504",1,1,"rand","ga","rand-struct",NA,"3","3",158,474,158,474,0,0,53,"end"
"s1504",1,1,"rand","be","rand-struct",NA,"1","1",128,384,128,384,0,0,53,"end"
"s1504",1,1,"rand","di","rand-struct",NA,"2","2",240,720,240,720,0,0,54,"end"
"s1504",1,2,"struct","be","rand-struct","4","2","1",160,482,160,482,0,0,53,"end"
"s1504",1,2,"struct","tu","rand-struct","4","3","3",113,339,113,339,0,0,54,"end"
"s1504",1,2,"struct","ro","rand-struct","2","1","2",316,948,316,948,0,0,54,"end"
"s1504",1,2,"rand","se","rand-struct",NA,"1","1",400,1200,400,1200,0,0,29,"end"
"s1504",1,2,"rand","ga","rand-struct",NA,"2","2",480,1440,480,1440,0,0,30,"end"
"s1504",1,2,"rand","di","rand-struct",NA,"3","3",58,176,58,176,0,0,30,"end"
"s1504",1,3,"struct","di","rand-struct","1","3","3",54,162,54,162,0,0,48,"end"
"s1504",1,3,"struct","za","rand-struct","4","1","1",283,849,283,849,0,0,48,"end"
"s1504",1,3,"struct","be","rand-struct","4","2","2",336,1009,336,1009,0,0,48,"end"
"s1504",1,3,"rand","se","rand-struct",NA,"2","2",188,564,188,564,0,0,22,"end"
"s1504",1,3,"rand","nu","rand-struct",NA,"3","3",57,173,57,173,0,0,22,"end"
"s1504",1,3,"rand","be","rand-struct",NA,"1","1",489,1469,489,1469,0,0,23,"end"
"s1504",1,4,"struct","ga","rand-struct","1","2","3",115,347,115,347,0,0,60,"end"
"s1504",1,4,"struct","di","rand-struct","1","3","2",417,1251,417,1251,0,0,61,"end"
"s1504",1,4,"struct","mi","rand-struct","3","1","1",0,0,0,0,0,0,61,"end"
"s1504",1,4,"rand","be","rand-struct",NA,"1","3",77,232,77,232,0,0,23,"end"
"s1504",1,4,"rand","po","rand-struct",NA,"2","1",526,1580,526,1580,0,0,24,"end"
"s1504",1,4,"rand","mi","rand-struct",NA,"3","2",79,239,79,239,0,0,24,"end"
"s1504",1,5,"struct","ga","rand-struct","1","2","1",75,227,75,227,0,0,74,"end"
"s1504",1,5,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,75,"end"
"s1504",1,5,"struct","za","rand-struct","4","1","3",203,611,203,611,0,0,75,"end"
"s1504",1,5,"rand","mi","rand-struct",NA,"1","1",0,0,0,0,0,0,50,"end"
"s1504",1,5,"rand","po","rand-struct",NA,"2","2",346,1040,346,1040,0,0,51,"end"
"s1504",1,5,"rand","ga","rand-struct",NA,"3","3",0,0,0,0,0,0,51,"end"
"s1504",1,6,"struct","ro","rand-struct","2","1","2",0,0,0,0,0,0,58,"end"
"s1504",1,6,"struct","ki","rand-struct","2","2","3",132,398,132,398,0,0,59,"end"
"s1504",1,6,"struct","se","rand-struct","2","3","1",600,1800,600,1800,0,0,59,"end"
"s1504",1,6,"rand","be","rand-struct",NA,"3","2",600,1800,600,1800,0,0,15,"end"
"s1504",1,6,"rand","ro","rand-struct",NA,"1","3",600,1800,600,1800,0,0,16,"end"
"s1504",1,6,"rand","di","rand-struct",NA,"2","1",600,1800,600,1800,0,0,16,"end"
"s1504",1,7,"struct","mi","rand-struct","3","1","2",84,253,84,253,0,0,67,"end"
"s1504",1,7,"struct","po","rand-struct","3","2","3",286,859,286,859,0,0,67,"end"
"s1504",1,7,"struct","la","rand-struct","3","3","1",492,1478,492,1478,0,0,68,"end"
"s1504",1,7,"rand","po","rand-struct",NA,"3","2",0,0,0,0,0,0,44,"end"
"s1504",1,7,"rand","la","rand-struct",NA,"1","1",0,0,0,0,0,0,44,"end"
"s1504",1,7,"rand","tu","rand-struct",NA,"2","3",0,0,0,0,0,0,44,"end"
"s1504",1,8,"struct","se","rand-struct","2","3","1",600,1800,600,1800,0,0,40,"end"
"s1504",1,8,"struct","za","rand-struct","4","1","3",428,1286,428,1286,0,0,41,"end"
"s1504",1,8,"struct","be","rand-struct","4","2","2",0,0,0,0,0,0,41,"end"
"s1504",1,8,"rand","be","rand-struct",NA,"3","3",600,1800,600,1800,0,0,23,"end"
"s1504",1,8,"rand","ga","rand-struct",NA,"1","1",600,1800,600,1800,0,0,23,"end"
"s1504",1,8,"rand","mi","rand-struct",NA,"2","2",600,1800,600,1800,0,0,24,"end"
"s1504",1,9,"struct","nu","rand-struct","1","1","2",250,750,250,750,0,0,86,"end"
